9.15 , 48.1579 , -0.136957 , -0.388225 , 1.98071e-16 , 0.911331 , 0.169476 , 0.169476
9.2 , 48.4211 , -0.112153 , -0.389446 , 2.09601e-16 , 0.914196 , 0.164246 , 0.164246
9.25 , 48.6842 , -0.0872778 , -0.390423 , 2.22091e-16 , 0.916489 , 0.160047 , 0.160047
9.3 , 48.9474 , -0.0623485 , -0.391156 , 2.34581e-16 , 0.91821 , 0.15689 , 0.15689
9.35 , 49.2105 , -0.0373803 , -0.391644 , 2.46111e-16 , 0.919357 , 0.154783 , 0.154783
9.4 , 49.4737 , -0.0123887 , -0.391888 , 2.56812e-16 , 0.919929 , 0.15373 , 0.15373
9.45 , 49.7368 , 0.0126107 , -0.391887 , 2.69839e-16 , 0.919927 , 0.153735 , 0.153735
9.5 , 50 , 0.0376022 , -0.391641 , 2.83425e-16 , 0.919349 , 0.154797 , 0.154797
9.55 , 50.2632 , 0.0625701 , -0.39115 , 2.95915e-16 , 0.918197 , 0.156914 , 0.156914
9.6 , 50.5263 , 0.087499 , -0.390415 , 3.08698e-16 , 0.916471 , 0.16008 , 0.16008
9.65 , 50.7895 , 0.112373 , -0.389436 , 3.21591e-16 , 0.914173 , 0.164288 , 0.164288
9.7 , 51.0526 , 0.137177 , -0.388213 , 3.34081e-16 , 0.911303 , 0.169527 , 0.169527
9.75 , 51.3158 , 0.161895 , -0.386748 , 3.46462e-16 , 0.907863 , 0.175784 , 0.175784
9.8 , 51.5789 , 0.186512 , -0.385041 , 3.59646e-16 , 0.903856 , 0.183044 , 0.183044
9.85 , 51.8421 , 0.211013 , -0.383094 , 3.73926e-16 , 0.899285 , 0.191287 , 0.191287
9.9 , 52.1053 , 0.235381 , -0.380907 , 3.89083e-16 , 0.894151 , 0.200494 , 0.200494
9.95 , 52.3684 , 0.259603 , -0.378482 , 4.03363e-16 , 0.888458 , 0.210642 , 0.210642
10 , 52.6316 , 0.283662 , -0.37582 , 4.18337e-16 , 0.88221 , 0.221705 , 0.221705
10.05 , 52.8947 , 0.307544 , -0.372924 , 4.32058e-16 , 0.875411 , 0.233655 , 0.233655
10.1 , 53.1579 , 0.331234 , -0.369794 , 4.45085e-16 , 0.868065 , 0.246464 , 0.246464
10.15 , 53.4211 , 0.354717 , -0.366433 , 4.57869e-16 , 0.860176 , 0.260097 , 0.260097
10.2 , 53.6842 , 0.377978 , -0.362844 , 4.71611e-16 , 0.85175 , 0.274523 , 0.274523
10.25 , 53.9474 , 0.401003 , -0.359027 , 4.84101e-16 , 0.842791 , 0.289704 , 0.289704
10.3 , 54.2105 , 0.423777 , -0.354987 , 4.96298e-16 , 0.833305 , 0.305602 , 0.305602
10.35 , 54.4737 , 0.446286 , -0.350724 , 5.07401e-16 , 0.823299 , 0.322179 , 0.322179
10.4 , 54.7368 , 0.468517 , -0.346242 , 5.20877e-16 , 0.812778 , 0.339391 , 0.339391
10.45 , 55 , 0.490454 , -0.341544 , 5.35448e-16 , 0.80175 , 0.357198 , 0.357198
10.5 , 55.2632 , 0.512085 , -0.336632 , 5.49061e-16 , 0.79022 , 0.375553 , 0.375553
10.55 , 55.5263 , 0.533397 , -0.33151 , 5.62109e-16 , 0.778196 , 0.394411 , 0.394411
10.6 , 55.7895 , 0.554374 , -0.326181 , 5.7545e-16 , 0.765686 , 0.413725 , 0.413725
10.65 , 56.0526 , 0.575006 , -0.320648 , 5.86151e-16 , 0.752698 , 0.433446 , 0.433446
10.7 , 56.3158 , 0.595278 , -0.314914 , 5.96826e-16 , 0.739239 , 0.453526 , 0.453526
10.75 , 56.5789 , 0.615177 , -0.308984 , 6.08486e-16 , 0.725318 , 0.473914 , 0.473914
10.8 , 56.8421 , 0.634693 , -0.302861 , 6.19187e-16 , 0.710943 , 0.49456 , 0.49456
10.85 , 57.1053 , 0.653812 , -0.296548 , 6.32637e-16 , 0.696125 , 0.51541 , 0.51541
10.9 , 57.3684 , 0.672522 , -0.29005 , 6.44862e-16 , 0.680871 , 0.536415 , 0.536415
10.95 , 57.6316 , 0.690812 , -0.283371 , 6.58448e-16 , 0.665192 , 0.55752 , 0.55752
11 , 57.8947 , 0.70867 , -0.276514 , 6.70537e-16 , 0.649097 , 0.578673 , 0.578673
11.05 , 58.1579 , 0.726085 , -0.269485 , 6.84013e-16 , 0.632597 , 0.599822 , 0.599822
11.1 , 58.4211 , 0.743046 , -0.262287 , 6.9704e-16 , 0.615701 , 0.620913 , 0.620913
11.15 , 58.6842 , 0.759544 , -0.254926 , 7.0793e-16 , 0.59842 , 0.641894 , 0.641894
11.2 , 58.9474 , 0.775566 , -0.247405 , 7.19501e-16 , 0.580765 , 0.662712 , 0.662712
11.25 , 59.2105 , 0.791104 , -0.23973 , 7.29909e-16 , 0.562748 , 0.683315 , 0.683315
11.3 , 59.4737 , 0.806147 , -0.231904 , 7.40184e-16 , 0.544378 , 0.703652 , 0.703652
11.35 , 59.7368 , 0.820686 , -0.223934 , 7.51433e-16 , 0.525669 , 0.723672 , 0.723672
11.4 , 60 , 0.834713 , -0.215824 , 7.6296e-16 , 0.506631 , 0.743325 , 0.743325
11.45 , 60.2632 , 0.848218 , -0.207579 , 7.72754e-16 , 0.487276 , 0.762562 , 0.762562
11.5 , 60.5263 , 0.861192 , -0.199204 , 7.8088e-16 , 0.467617 , 0.781335 , 0.781335
11.55 , 60.7895 , 0.873629 , -0.190705 , 7.88658e-16 , 0.447665 , 0.799596 , 0.799596
11.6 , 61.0526 , 0.88552 , -0.182086 , 7.95611e-16 , 0.427434 , 0.8173 , 0.8173
11.65 , 61.3158 , 0.896857 , -0.173354 , 8.02056e-16 , 0.406936 , 0.834403 , 0.834403
11.7 , 61.5789 , 0.907633 , -0.164513 , 8.08101e-16 , 0.386183 , 0.850863 , 0.850863
11.75 , 61.8421 , 0.917843 , -0.15557 , 8.1344e-16 , 0.365189 , 0.866637 , 0.866637
11.8 , 62.1053 , 0.927478 , -0.146529 , 8.1842e-16 , 0.343967 , 0.881687 , 0.881687
11.85 , 62.3684 , 0.936535 , -0.137397 , 8.22906e-16 , 0.322529 , 0.895975 , 0.895975
11.9 , 62.6316 , 0.945005 , -0.128179 , 8.26342e-16 , 0.30089 , 0.909465 , 0.909465
11.95 , 62.8947 , 0.952886 , -0.118881 , 8.28772e-16 , 0.279064 , 0.922124 , 0.922124
12 , 63.1579 , 0.96017 , -0.109508 , 8.30681e-16 , 0.257062 , 0.933919 , 0.933919
12.05 , 63.4211 , 0.966855 , -0.100067 , 8.32002e-16 , 0.2349 , 0.944822 , 0.944822
12.1 , 63.6842 , 0.972935 , -0.0905636 , 8.33049e-16 , 0.212592 , 0.954805 , 0.954805
12.15 , 63.9474 , 0.978408 , -0.0810035 , 8.33704e-16 , 0.19015 , 0.963843 , 0.963843
12.2 , 64.2105 , 0.983268 , -0.0713928 , 8.33503e-16 , 0.16759 , 0.971914 , 0.971914
12.25 , 64.4737 , 0.987515 , -0.0617375 , 8.32983e-16 , 0.144924 , 0.978997 , 0.978997
12.3 , 64.7368 , 0.991144 , -0.0520436 , 8.32015e-16 , 0.122169 , 0.985075 , 0.985075
12.35 , 65 , 0.994154 , -0.0423171 , 8.30455e-16 , 0.0993364 , 0.990132 , 0.990132
12.4 , 65.2632 , 0.996542 , -0.0325643 , 8.2841e-16 , 0.0764423 , 0.994157 , 0.994157
12.45 , 65.5263 , 0.998308 , -0.022791 , 8.26051e-16 , 0.0535003 , 0.997138 , 0.997138
